Student ID,Age,Gender,Home Region,Home City,Program ID,Program Main Category Code,Program Sub Category Code,Technology Type,Program Skill Level,Program Presentation Method,Program Start Date,Program End Date,Program Days,Completed Degree,Level of Education,College,University Degree Score,University Degree Score System,Employment Status,Job Type,Still Working,Y,Age Range by Program
b2a10e53-5367-45f5-b6b9-51aa6a0e4d05,23,Male,Riyadh Region,Riyadh,b3c56c6d-dd46-4f26-93ee-c16e211aa3b9,PCRF,PCRF,Supportive,Beginner,In-person,2023-08-27,2023-09-07,12,Yes,Bachelor,Information and Communication Technology,4.73,5.0,Graduate,No Job,No,0,22-44
36de8a4c-0add-4661-863c-37665f6d46ab,23,Female,Eastern Province,Al-Ahsa,451d680f-e067-41c0-a998-6b3da3963bca,CAUF,SWPS,Traditional,Intermediate,Remote,2023-10-08,2023-10-12,5,No,Bachelor,Information and Communication Technology,4.09,5.0,Unemployed,No Job,No,1,19-42
9043d2be-0316-4a75-ba43-cbed088a6fcd,24,Male,Riyadh Region,Riyadh,bf2c98d8-e59c-4875-a23a-7c7993b80c30,PCRF,PCRF,Traditional,Beginner,In-person,2023-05-07,2023-05-18,12,Yes,Bachelor,Information and Communication Technology,3.77,5.0,Unemployed,No Job,No,0,21-31
32a36c11-f0a5-4892-ba0b-82b85f8438c5,25,Female,Riyadh Region,Riyadh,0a9be3dd-a359-4afb-8cd6-0a94a04f70d4,APMR,SRTA,Traditional,Intermediate,In-person,2023-12-03,2023-12-28,26,No,Bachelor,"Business, Management and Law",3.89,5.0,Employed,Full-time,Yes,0,22-39
43f57b54-e70e-43c0-8a79-3f85a60c0084,21,Female,Riyadh Region,Riyadh,a0282350-7236-47f4-acd0-88cfb67ade07,CAUF,CRDP,Supportive,Beginner,In-person,2022-10-16,2022-10-20,5,No,Bachelor,Arts and Humanities,98.0,100.0,Student,No Job,No,1,19-41
314b6979-0365-4a5f-8248-fcefe8dea54f,29,Female,Riyadh Region,Riyadh,ee2e00ae-4645-4821-bf20-eea765a5c51d,APMR,SRTA,Traditional,Intermediate,Remote,2023-04-02,2023-04-06,5,No,Bachelor,Information and Communication Technology,2.47,5.0,Unemployed,No Job,No,0,23-41
2895953f-7b1a-4778-9970-55df47275086,28,Female,Riyadh Region,Riyadh,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,Traditional,Intermediate,In-person,2023-03-05,2023-03-16,12,Yes,Bachelor,"Natural Sciences, Mathematics and Statistics",3.0,5.0,Employed,Full-time,Yes,0,20-42
a6012671-99f1-46a5-af86-6f05795b7f62,28,Female,Eastern Province,Dammam,71232fc2-3531-4297-a355-d83628f945bb,APMR,SWPS,Traditional,Intermediate,In-person,2023-03-05,2023-03-09,5,No,Bachelor,Information and Communication Technology,4.4,5.0,Employed,Full-time,Yes,1,21-32
9b341f0c-2660-483f-aa6c-94857a89e0fa,22,Male,Riyadh Region,Riyadh,a0282350-7236-47f4-acd0-88cfb67ade07,CAUF,CRDP,Supportive,Beginner,In-person,2022-10-16,2022-10-20,5,Yes,Secondary,No College,98.0,100.0,Student,No Job,No,1,19-41
8741e612-3ff1-4334-846a-5c7546d6bd99,31,Female,Riyadh Region,Riyadh,1d84b96c-af85-4ced-babc-31c369ee9ab0,CAUF,No sub,Traditional,Beginner,In-person,2023-04-09,2023-04-13,5,Yes,Bachelor,Information and Communication Technology,3.21,5.0,Employed,Full-time,Yes,0,19-52
a1082db2-a658-46f3-bf8c-25d174d345d7,22,Female,Asir Region,Khamis Mushait,451d680f-e067-41c0-a998-6b3da3963bca,CAUF,SWPS,Traditional,Intermediate,Remote,2023-10-08,2023-10-12,5,No,Bachelor,Information and Communication Technology,4.0,5.0,Unemployed,No Job,No,1,19-42
dd53ed38-f828-4b04-a8c1-b56be38ec586,35,Male,Riyadh Region,Riyadh,2e464e9f-e33a-474c-8702-0e3b8c653f3e,PCRF,PCRF,Traditional,Intermediate,In-person,2023-11-12,2023-11-16,5,Yes,Bachelor,Information and Communication Technology,3.0,5.0,Employed,Full-time,Yes,0,24-35
42dd59f5-260d-47c2-aa91-0d29ec4e85e9,23,Female,Makkah Region,Jeddah,35d898e2-adbe-49fe-baa3-f7ab47167edb,CAUF,SWPS,Traditional,Beginner,Remote,2023-12-03,2023-12-28,26,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Unemployed,No Job,No,0,23-34
63637a55-1c97-46eb-b96e-34ab15eb72b9,23,Female,Riyadh Region,Riyadh,a0282350-7236-47f4-acd0-88cfb67ade07,CAUF,CRDP,Supportive,Beginner,In-person,2022-10-16,2022-10-20,5,Yes,Bachelor,Arts and Humanities,4.49,5.0,Unemployed,No Job,No,0,19-41
453b3966-6afb-4b01-8f16-a9a12be6f5f8,23,Male,Riyadh Region,Riyadh,96dd2655-a3f3-4507-913e-ebfd2dd0f7a6,PCRF,PCRF,Supportive,Beginner,In-person,2023-10-01,2023-10-12,12,Yes,Bachelor,Information and Communication Technology,4.31,5.0,Graduate,No Job,No,0,21-28
53a167b4-471b-4821-9e16-a0ee1ca934f7,31,Male,Makkah Region,Taif,32bce2ad-426a-4096-b7d0-78b5f30bd8a0,ABIR,INFA,Emerging,Beginner,In-person,2023-01-15,2023-01-26,12,No,Bachelor,Information and Communication Technology,1.9,4.0,Employed,Full-time,Yes,0,20-43
c588e063-da42-4eda-b987-1a6c2954f070,25,Male,Riyadh Region,Riyadh,55a8f0c7-7fdc-4574-9828-44e5979f7c78,PCRF,PCRF,Traditional,Advanced,In-person,2023-05-28,2023-06-01,5,Yes,Bachelor,Information and Communication Technology,3.7,4.0,Employed,Full-time,Yes,0,24-45
f138e544-9863-47eb-a1b2-5d5643d25b85,29,Female,Riyadh Region,Riyadh,6f905d3e-9eb9-4c40-ba6e-758c9a66fa72,PCRF,PCRF,Supportive,Beginner,In-person,2023-10-29,2023-11-09,12,Yes,Bachelor,Information and Communication Technology,4.0,4.0,Unemployed,No Job,No,0,23-38
8b5030f5-2822-4094-8c36-a0e179722c80,27,Male,Riyadh Region,Riyadh,1c8a5fbd-9986-486f-9d9b-b50568f2589b,PCRF,PCRF,Traditional,Advanced,In-person,2023-02-26,2023-03-16,19,Yes,Bachelor,Information and Communication Technology,2.72,5.0,Employed,Full-time,Yes,0,21-46
56deeac9-e558-4a8b-8a9b-8140e43dd09c,41,Male,Riyadh Region,Riyadh,321e4dc8-c3c4-4173-bca5-59a0bd9f327c,PCRF,PCRF,Traditional,Intermediate,In-person,2023-03-12,2023-03-23,12,Yes,Bachelor,Information and Communication Technology,3.3,5.0,Employed,Full-time,Yes,0,23-42
ec43cad3-6c80-4bd4-80b2-d1a35cfbc661,29,Male,Riyadh Region,Riyadh,bb30a929-46df-4648-9224-4d7739bdb61f,APMR,SRTA,Traditional,Intermediate,In-person,2023-01-29,2023-02-02,5,No,Bachelor,Information and Communication Technology,3.27,5.0,Employed,Full-time,Yes,1,24-49
22f5196f-6549-41a4-9b99-bfdb7daa6fbd,25,Female,Medina Region,Medina,621097d4-b367-4606-8c17-1810a0f75f52,PCRF,PCRF,Traditional,Beginner,In-person,2023-07-16,2023-08-03,19,Yes,Bachelor,Information and Communication Technology,4.22,5.0,Employed,Full-time,Yes,0,20-39
46fa4e74-9677-4a42-8f59-e7f46e6d9d42,27,Male,Riyadh Region,Riyadh,2fae1242-c8be-49f1-99bb-01f6edb0b464,PCRF,PCRF,Traditional,Intermediate,In-person,2023-07-16,2023-07-27,12,Yes,Bachelor,Information and Communication Technology,3.8,4.0,Freelance,Flexible,Yes,1,22-41
4f27d5ca-381a-4e48-83a6-ec84fe5f5c94,32,Male,Riyadh Region,Riyadh,f2374bcb-111c-402d-beaf-37433687db4d,TOSL,No sub,Traditional,Beginner,In-person,2023-04-02,2023-04-13,12,Yes,Bachelor,Information and Communication Technology,2.84,5.0,Employed,Full-time,Yes,0,16-44
4df5f9ed-ba4f-4a69-8293-c3c7ba90df2c,30,Male,Riyadh Region,Riyadh,32bce2ad-426a-4096-b7d0-78b5f30bd8a0,ABIR,INFA,Emerging,Beginner,In-person,2023-05-14,2023-05-25,12,Yes,Bachelor,Information and Communication Technology,2.8,4.0,Employed,Full-time,Yes,0,20-43
23041b1b-0a24-43de-b8f4-3d3e9a7fae19,34,Male,Riyadh Region,Riyadh,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,Traditional,Advanced,In-person,2023-11-05,2023-11-09,5,Yes,Bachelor,Information and Communication Technology,3.53,4.0,Employed,Full-time,Yes,0,22-49
2eb0c50d-7643-4f0a-baa1-070da066cf5c,34,Female,Riyadh Region,Riyadh,5542d077-6fd7-4fc7-a3b2-bab9367991b9,PCRF,PCRF,Traditional,Beginner,In-person,2023-02-19,2023-03-02,12,Yes,Master,Information and Communication Technology,3.7,4.0,Employed,Full-time,Yes,0,23-42
6e6ae375-a46a-432f-b4e5-d26cbc5c8ece,28,Female,Medina Region,Medina,baded5ce-f707-45c8-84af-195829376404,CAUF,SWPS,Traditional,Intermediate,Remote,2023-08-06,2023-08-31,26,Yes,Bachelor,Information and Communication Technology,4.66,5.0,Unemployed,No Job,No,0,21-32
69dc7b92-9edd-406d-a40b-eaec4d5fb7de,36,Male,Makkah Region,Makkah,8aa12ecb-66ed-45e3-a320-919e8caf9e06,CAUF,SWPS,Traditional,Intermediate,Remote,2022-11-20,2023-01-12,54,No,Secondary,No College,69.0,100.0,Employed,Full-time,Yes,0,20-43
8211eb5d-1330-4924-9c34-9abfeb85e2a6,41,Male,Asir Region,Abha,c72206c7-3127-4d96-a458-fc9ccd90b4a8,APMR,ASCW,Traditional,Advanced,Remote,2023-04-30,2023-05-11,12,Yes,Bachelor,"Business, Management and Law",4.31,5.0,Employed,Full-time,Yes,0,19-48
62b1b107-9bdc-4b74-a213-7836c3ad05b5,23,Male,Riyadh Region,Riyadh,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,Traditional,Advanced,In-person,2023-10-15,2023-10-19,5,Yes,Bachelor,Information and Communication Technology,4.55,5.0,Employed,Full-time,Yes,0,22-49
49d22509-74cb-4989-a726-06f83bb8e3f8,32,Female,Asir Region,Abha,a342d46f-2357-4398-958c-a0a759f5d5eb,APMR,SRTA,Traditional,Intermediate,Remote,2023-09-17,2023-09-28,12,No,Master,Information and Communication Technology,4.78,5.0,Employed,Full-time,Yes,1,20-46
af25d2fe-cfa6-4572-9d4e-7d5bbe2abe33,26,Female,Riyadh Region,Riyadh,1a3faefb-3708-40ab-82e6-4fcf07983665,PCRF,PCRF,Supportive,Beginner,In-person,2023-12-17,2023-12-21,5,No,Bachelor,Information and Communication Technology,3.0,5.0,Employed,Full-time,Yes,1,21-44
cdd4cdbf-da2a-4684-b22b-f17f5baadccd,26,Female,Riyadh Region,Riyadh,33bc9c70-789e-46cd-a207-f1ee3a738f43,APMR,KLTM,Emerging,Intermediate,In-person,2023-07-09,2023-08-03,26,Yes,Bachelor,Information and Communication Technology,3.3,5.0,Graduate,No Job,No,0,18-55
13ca8774-d10f-4043-bd74-3ffb8a73ce6b,25,Male,Eastern Province,Dammam,316f015d-7efd-4e3c-9e36-df45fdebfe91,APMR,No sub,Emerging,Intermediate,Remote,2023-10-15,2023-10-26,12,Yes,Bachelor,Information and Communication Technology,3.0,5.0,Unemployed,No Job,No,0,21-40
c4806b80-0ce1-42a5-831c-f7577b59ceba,22,Female,Riyadh Region,Riyadh,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,No sub,Traditional,Intermediate,In-person,2023-05-14,2023-06-22,40,Yes,Bachelor,Information and Communication Technology,4.78,5.0,Graduate,No Job,No,1,22-43
178d7e39-818c-4fc6-ac6a-16bd7f7bca6f,39,Male,Riyadh Region,Riyadh,e94942dd-8684-4746-97ae-df567b9b0a4a,PCRF,PCRF,Supportive,Beginner,In-person,2023-05-14,2023-05-25,12,Yes,Bachelor,Education,3.59,5.0,Employed,Full-time,Yes,0,19-41
966c4313-0c06-4b77-b550-5e5cc4e4a887,26,Male,Riyadh Region,Riyadh,fb8fc693-05b5-495e-a7d7-98f4cf3f7562,APMR,QTDY,Traditional,Beginner,In-person,2022-09-04,2022-09-08,5,No,Secondary,No College,99.0,100.0,Student,No Job,No,0,20-35
7e2ecc89-c4e1-4a75-933d-e636bd0a0fb4,26,Female,Riyadh Region,Riyadh,87a17fce-8ac2-4d5d-822d-6a5307eee371,TOSL,TOSL,Traditional,Beginner,In-person,2022-11-06,2022-11-17,12,No,Master,Information and Communication Technology,4.6,5.0,Employed,Full-time,Yes,0,22-39
d6d31719-3609-4a2c-b9aa-9f433ccf3072,22,Female,Riyadh Region,Riyadh,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,Traditional,Intermediate,Remote,2023-03-05,2023-03-16,12,Yes,Bachelor,Information and Communication Technology,4.64,5.0,Graduate,No Job,No,0,20-42
e4cbaaac-5796-4867-ab91-371fa7f87d44,33,Male,Makkah Region,Jeddah,97b573d1-1423-4b42-bbcb-c60ca6a61345,TOSL,TOSL,Traditional,Advanced,In-person,2023-05-07,2023-06-08,33,Yes,Master,Information and Communication Technology,4.0,5.0,Employed,Full-time,Yes,0,22-40
5c13393a-fe7e-49cc-8702-03ff82cab213,21,Female,Riyadh Region,Riyadh,d252b2be-cb8f-4b62-8fae-715cf4a51c71,APMR,SRTA,Traditional,Intermediate,In-person,2023-02-26,2023-03-02,5,No,Bachelor,Information and Communication Technology,98.6,100.0,Student,No Job,No,1,21-43
c10b4709-c5d7-4a44-a525-52b0b36c029b,21,Male,Riyadh Region,Riyadh,46e7d55e-f11d-47c3-8310-a907c1584671,ABIR,No sub,Traditional,Beginner,In-person,2022-06-05,2022-06-09,5,Yes,Secondary,No College,90.88,100.0,Student,No Job,No,0,19-43
ed97a8ca-f994-4c19-b4c2-71c329672812,23,Male,Riyadh Region,Riyadh,5d329fe7-6d33-4a17-a4a6-3c4d80faaa2b,CAUF,SWPS,Traditional,Intermediate,In-person,2023-07-23,2023-09-14,54,Yes,Bachelor,Information and Communication Technology,4.79,5.0,Graduate,No Job,No,0,23-32
6d8eaf61-3fc0-4935-868a-0f572f14c092,22,Female,Riyadh Region,Riyadh,9f691119-a59c-4051-a370-309619cf31dd,CAUF,SWPS,Traditional,Beginner,In-person,2023-04-02,2023-04-06,5,Yes,Bachelor,"Business, Management and Law",4.51,5.0,Student,No Job,No,0,19-41
f21a01fe-7acf-47aa-b9e0-12ff69e67281,37,Male,Riyadh Region,Riyadh,6a7a8fb3-0175-44e2-b652-a9f94fb612ad,GRST,INFA,Traditional,Intermediate,In-person,2023-02-05,2023-02-09,5,Yes,Diploma,Information and Communication Technology,2.96,5.0,Employed,Full-time,Yes,0,26-45
a92ac2af-2cc3-4a96-9450-10d46778c8ba,25,Female,Riyadh Region,Riyadh,30643e26-1fcf-43f7-bc07-4cde49ecd276,CAUF,SWPS,Traditional,Beginner,In-person,2022-11-06,2022-11-10,5,Yes,Bachelor,"Natural Sciences, Mathematics and Statistics",3.13,5.0,Graduate,No Job,No,0,19-42
3b792401-76ab-411a-bb84-b62ced139e64,25,Female,Riyadh Region,Riyadh,3ec67853-6b57-48cc-9bc6-956e286a7c65,CAUF,ERST,Traditional,Intermediate,In-person,2023-04-02,2023-04-06,5,No,Bachelor,Information and Communication Technology,4.99,5.0,Graduate,No Job,No,1,18-43
8f2e23d9-2ab0-4c3a-9c68-76bc00c51986,46,Male,Riyadh Region,Riyadh,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,Traditional,Advanced,In-person,2023-09-03,2023-09-14,12,No,Bachelor,Information and Communication Technology,4.0,5.0,Unemployed,No Job,No,0,22-49
1f5eedbf-ef16-4f9f-b1b6-18f3f6f130c1,21,Female,Medina Region,Medina,c72206c7-3127-4d96-a458-fc9ccd90b4a8,APMR,ASCW,Traditional,Advanced,Remote,2023-04-30,2023-05-11,12,No,Bachelor,Information and Communication Technology,4.0,5.0,Student,No Job,No,1,19-48
1f6714ec-c242-4189-bf09-3dfdfa1b75e7,19,Male,Riyadh Region,Riyadh,f02dbb17-623e-4a07-8125-4ea43c793ba3,CAUF,SWPS,Traditional,Beginner,Remote,2022-06-12,2022-06-16,5,Yes,Secondary,No College,98.0,100.0,Student,No Job,No,0,19-50
ea0deca5-0001-4c9c-b98e-896b03e1ba60,25,Male,Riyadh Region,Riyadh,62e9c5b2-b444-4d38-9534-3314cfd1aca4,SERU,INFA,Supportive,Beginner,In-person,2023-02-26,2023-03-02,5,Yes,Bachelor,Information and Communication Technology,4.33,5.0,Student,No Job,No,0,23-36
d27b8195-d0a6-46d5-8dbe-8c695b3e0a3e,20,Male,Riyadh Region,Riyadh,91cb1fe9-6f95-44aa-900c-42f41320a1a8,APMR,No sub,Supportive,Intermediate,In-person,2023-03-19,2023-03-30,12,Yes,Bachelor,Information and Communication Technology,4.91,5.0,Student,No Job,No,0,20-24
7f4081ea-1e2f-42e8-a48f-4a78e9f03234,41,Male,Riyadh Region,Riyadh,3dd29418-5f9d-4f1f-88bd-15beb922c745,APMR,No sub,Emerging,Intermediate,In-person,2023-03-26,2023-04-13,19,Yes,Master,Information and Communication Technology,3.959,4.0,Employed,Full-time,Yes,0,22-44
c8ee22e5-6911-4326-8f8a-15a432fd73a9,23,Male,Riyadh Region,Riyadh,8aa12ecb-66ed-45e3-a320-919e8caf9e06,CAUF,SWPS,Traditional,Intermediate,Remote,2022-11-20,2023-01-12,54,Yes,Bachelor,Information and Communication Technology,4.77,5.0,Employed,Full-time,Yes,0,20-43
c148a6f2-0234-4b93-93a6-30884288ce05,28,Male,Makkah Region,Jeddah,5c04b39b-5895-46c9-b48a-a98ed9ae0d5a,TOSL,TOSL,Traditional,Intermediate,In-person,2023-05-07,2023-06-22,47,Yes,Bachelor,Information and Communication Technology,3.0,5.0,Employed,Full-time,Yes,0,21-39
45b75869-0c93-4556-8f80-9b1936fb054f,24,Female,Riyadh Region,Riyadh,b0501cb8-fcdf-4479-9578-240aeee4a75f,CAUF,No sub,Emerging,Advanced,In-person,2023-08-27,2023-09-07,12,No,Bachelor,Information and Communication Technology,5.0,5.0,Student,No Job,No,1,19-42
1633bd77-8035-422e-9e5c-233492da2306,23,Male,Riyadh Region,Riyadh,c6de055c-6d48-442e-9f3c-9fc32768c8c8,APMR,SRTA,Traditional,Intermediate,In-person,2023-05-21,2023-06-01,12,Yes,Bachelor,Information and Communication Technology,4.5,5.0,Employed,Full-time,Yes,0,23-40
fd29a22a-7014-4749-bd60-e12d6a5fb98a,26,Male,Riyadh Region,Riyadh,a09d8831-8bc0-43f9-8a83-1c164106155f,PCRF,PCRF,Traditional,Intermediate,In-person,2023-05-14,2023-05-18,5,Yes,Bachelor,Information and Communication Technology,2.11,4.0,Employed,Full-time,Yes,1,18-41
be01a5a6-1da2-4503-9d84-814989e3595c,31,Female,Riyadh Region,Riyadh,bb30a929-46df-4648-9224-4d7739bdb61f,APMR,SRTA,Traditional,Advanced,In-person,2023-01-29,2023-02-02,5,Yes,Bachelor,Information and Communication Technology,4.62,5.0,Employed,Full-time,Yes,0,24-49
d1ee772e-0f37-46c6-a98b-62795079eb5f,23,Female,Riyadh Region,Riyadh,4995be52-1108-4880-b852-bda36ea0ee56,TOSL,TOSL,Traditional,Advanced,In-person,2022-12-21,2023-02-02,44,Yes,Bachelor,Information and Communication Technology,4.67,5.0,Employed,Full-time,Yes,0,21-51
1924f735-e54b-4233-aac8-6bfbcdcc1d7a,23,Female,Jazan Region,Ahd Musarrah,dd44bcda-1cac-4a3c-a116-38a43ed584ac,CAUF,SWPS,Traditional,Advanced,Remote,2023-01-15,2023-02-09,26,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Unemployed,No Job,No,1,20-42
bc8d4515-971b-4c11-836c-4267539536e2,28,Female,Riyadh Region,Riyadh,0bb3d6e0-3492-44fb-ae31-9a9471438cda,TOSL,TOSL,Traditional,Intermediate,In-person,2023-05-07,2023-08-10,96,No,Bachelor,"Business, Management and Law",2.76,5.0,Employed,Full-time,Yes,1,20-36
23b6a225-1dee-464f-a75d-a0ffbe2864ec,45,Female,Riyadh Region,Riyadh,555795c5-5a97-43ae-ae84-cba8e6848fd7,APMR,No sub,Supportive,Beginner,In-person,2023-07-16,2023-07-20,5,Yes,Diploma,Information and Communication Technology,85.0,100.0,Employed,Full-time,Yes,0,20-49
5654e7b1-dff8-46e1-8635-cac39c523f40,26,Male,Riyadh Region,Riyadh,c6de055c-6d48-442e-9f3c-9fc32768c8c8,APMR,SRTA,Traditional,Intermediate,In-person,2023-05-21,2023-06-01,12,Yes,Bachelor,Information and Communication Technology,1.0,4.0,Employed,Full-time,Yes,0,23-40
1e7753c5-8f35-4797-907a-d2b9228e73a1,31,Female,Riyadh Region,Riyadh,0d6336e2-4a79-4c32-8f15-073f9a4f6976,PCRF,PCRF,Traditional,Beginner,In-person,2023-10-29,2023-11-09,12,Yes,Master,Information and Communication Technology,5.0,5.0,Employed,Full-time,Yes,0,19-48
1676b3ed-f243-40c8-b768-b12ab2d6fe11,28,Male,Riyadh Region,Riyadh,d8fbc53c-e042-4e45-b8c7-42b4ad0528ee,CAUF,No sub,Traditional,Beginner,In-person,2023-03-19,2023-03-23,5,Yes,Bachelor,Information and Communication Technology,2.18,5.0,Employed,Full-time,Yes,0,20-44
85b0eb68-3af9-41b0-9a09-ce05442bdab8,21,Female,Riyadh Region,Riyadh,9ae32585-d67f-4af1-8a7b-8e378984bb5b,CAUF,CRDP,Supportive,Beginner,In-person,2022-11-20,2022-11-24,5,Yes,Bachelor,Arts and Humanities,4.67,5.0,Student,No Job,No,0,18-23
b9cf133c-452a-4fbd-b6ba-ca5f4589a085,20,Female,Riyadh Region,Riyadh,1dcb8c62-4789-4e37-80d3-affdc652522c,CAUF,SWPS,Traditional,Beginner,In-person,2022-11-13,2022-11-24,12,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Student,No Job,No,0,20-55
042e8c7f-62fa-4a24-bb38-8bbd1fbe00fc,18,Female,Riyadh Region,Riyadh,d6d3617d-5dd2-4e4c-b2b4-f525b9a05a18,CAUF,SWPS,Traditional,Beginner,In-person,2022-11-20,2022-11-24,5,Yes,Secondary,No College,99.81,100.0,Student,No Job,No,0,18-47
17347704-ceb9-44c8-9b59-2a689a7b013b,24,Female,Hail Region,Hail,71232fc2-3531-4297-a355-d83628f945bb,APMR,SWPS,Traditional,Intermediate,In-person,2023-03-05,2023-03-09,5,Yes,Bachelor,Information and Communication Technology,2.92,4.0,Unemployed,No Job,No,0,21-32
72980e2a-ce99-4709-be5f-234c65c945de,26,Male,Riyadh Region,Riyadh,9f691119-a59c-4051-a370-309619cf31dd,CAUF,SWPS,Traditional,Beginner,In-person,2023-04-02,2023-04-06,5,Yes,Bachelor,"Business, Management and Law",3.74,5.0,Unemployed,No Job,No,0,19-41
1c7014b6-b9eb-4312-a402-76bf8a66a12c,24,Female,Riyadh Region,Riyadh,e006900d-05a9-4c2b-a36f-0ffb9fce44cd,APMR,No sub,Traditional,Intermediate,In-person,2022-10-23,2022-12-05,44,Yes,Bachelor,Information and Communication Technology,4.42,5.0,Employed,Full-time,Yes,0,16-33
a5e60216-e1ff-42e7-973b-39092eac0164,23,Female,Asir Region,Abha,71232fc2-3531-4297-a355-d83628f945bb,APMR,SWPS,Supportive,Beginner,In-person,2023-03-05,2023-03-09,5,Yes,Bachelor,Information and Communication Technology,4.96,5.0,Student,No Job,No,0,21-32
e56a35fe-11ed-4a06-a1d9-bb7491ad4a45,27,Female,Eastern Province,Jubail,5b4d389b-ce84-46c4-87f0-70531fdaf1e7,INFA,INFA,Traditional,Intermediate,In-person,2023-10-15,2023-10-26,12,Yes,Master,Information and Communication Technology,5.0,5.0,Employed,Full-time,Yes,0,22-44
20cf389a-1546-4b4e-a935-85dfa3643c2e,25,Female,Riyadh Region,Riyadh,1dcb8c62-4789-4e37-80d3-affdc652522c,CAUF,SWPS,Traditional,Beginner,In-person,2022-11-13,2022-11-24,12,No,Bachelor,Information and Communication Technology,4.09,5.0,Graduate,No Job,No,1,20-55
2d5088bc-3f16-451e-9af7-2de1ef88157d,22,Female,Makkah Region,Jeddah,a342d46f-2357-4398-958c-a0a759f5d5eb,APMR,SRTA,Traditional,Intermediate,Remote,2023-09-17,2023-09-28,12,Yes,Secondary,No College,98.3,100.0,Student,No Job,No,0,20-46
e98cf66f-4a76-4b7d-bd2a-f49b6a7c126c,34,Male,Riyadh Region,Riyadh,642f04b2-67f8-4403-98f1-c5c5755eb358,CAUF,SWPS,Supportive,Intermediate,In-person,2023-08-13,2023-08-17,5,Yes,Bachelor,Information and Communication Technology,70.0,100.0,Employed,Full-time,Yes,0,20-44
58a7c02d-206f-4075-842f-77ce8563f433,22,Female,Eastern Province,Jubail,aab6e8f7-5f67-4691-b6a9-6b1004cb98cd,APMR,SRTA,Traditional,Intermediate,In-person,2023-03-12,2023-03-16,5,Yes,Bachelor,Information and Communication Technology,3.98,4.0,Unemployed,No Job,No,0,21-57
cf8776c4-0dc2-41ae-b160-9c0e79f50fe8,22,Female,Riyadh Region,Dhulm,316f015d-7efd-4e3c-9e36-df45fdebfe91,APMR,No sub,Emerging,Intermediate,Remote,2023-10-15,2023-10-26,12,Yes,Bachelor,Information and Communication Technology,5.0,5.0,Employed,Full-time,Yes,0,21-40
bd578b05-6216-44dd-9d4c-9ca2da7598fc,38,Male,Riyadh Region,Riyadh,9a48a693-5c44-4c91-9443-417178621789,PCRF,PCRF,Traditional,Intermediate,In-person,2023-03-19,2023-03-23,5,Yes,Bachelor,Information and Communication Technology,2.4,5.0,Employed,Full-time,Yes,0,21-47
fdfc8fcf-762d-41e6-9f0e-b64a88edb995,26,Female,Riyadh Region,Riyadh,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,No sub,Traditional,Intermediate,In-person,2022-09-18,2022-11-10,54,Yes,Bachelor,Information and Communication Technology,4.57,5.0,Employed,Full-time,Yes,0,22-43
a7aff41a-790b-462d-8af2-58c647c897bc,24,Female,Riyadh Region,Riyadh,ab5d454e-63e8-491b-9c72-33703894e0ec,CAUF,SWPS,Traditional,Beginner,In-person,2023-08-13,2023-08-24,12,Yes,Bachelor,Information and Communication Technology,2.77,5.0,Graduate,No Job,No,0,19-48
6d2c2f40-42f4-4e4a-b8c8-117e07360a9b,27,Male,Riyadh Region,Riyadh,02ae0b47-64a6-47a1-b3c5-c0e4df393c30,PCRF,PCRF,Traditional,Beginner,In-person,2023-07-16,2023-07-20,5,Yes,Bachelor,Information and Communication Technology,3.27,5.0,Employed,Full-time,Yes,0,20-27
9a9d7769-2171-498b-a5db-a0bb3375caa3,23,Female,Riyadh Region,Riyadh,9f5abff4-6dc1-4ac0-8769-7dad61963b6d,CAUF,No sub,Supportive,Beginner,Remote,2023-08-06,2023-08-10,5,Yes,Bachelor,Information and Communication Technology,4.5,5.0,Graduate,No Job,No,0,19-44
d8b15e8c-a40e-43d1-910c-73e6935396dd,20,Female,Eastern Province,Jubail,fc4f3306-9a9a-4577-8262-2861edf5d3cb,CAUF,SWPS,Traditional,Beginner,Remote,2022-09-11,2022-09-15,5,Yes,Bachelor,Information and Communication Technology,3.68,4.0,Student,No Job,No,0,20-33
97c683a2-ea23-4893-8174-75f713fecc7c,33,Female,Riyadh Region,Riyadh,3c11e482-907a-4b68-9017-6a8e22688a9c,TOSL,TOSL,Traditional,Beginner,In-person,2023-08-13,2023-08-17,5,Yes,Master,Information and Communication Technology,4.0,4.0,Employed,Full-time,Yes,0,22-33
